Country;Year;Income_Inequality;Eco1;Eco2;Eco3;Energy1;Energy2;Energy3;Health1;Health2;Finan1;Finan2;Finan3;Finan4;Finan5;Governance;Poverty;Env;Other1;Other2;Other3
44;2017;L;35861.9728545838;29188.9898823731;38876.2122535028;75;100;80.9;2.6;1.43;0.897967875003815;23601760;0.937019852749371;3.57227778434753;0.676582157611847;1.61193716526031;5.0137222839728;9.06369120751032;0.0384458694582766;0;3.13057994842529
44;2018;L;36117.2276899342;29370.9168156473;39035.0820369511;81;100;80.9;2.5;1.42;0.894341289997101;23701634;0.943267859353054;3.58311605453491;0.656404912471771;1.66764533519744;4.9855619967886;8.76197885041518;0.0367554022408906;0;3.07782006263733
44;2019;L;36081.0653118215;29679.2571854295;39437.1285623861;82;100;80.9;2.5;1.36;0.908441662788391;23884014;0.956116305271374;3.59398722648621;0.656372785568237;1.57961368560791;5.01092618699853;8.47840057488964;0.0932286615908601;0;3.15724992752075
45;2010;L;8979.33228378317;12775.8515051951;16352.4547080443;47;100;88;20.4;2.59;0.306419640779495;774337.3125;0.471753329209466;3.23011779785156;0.564538896083832;-0.49232655763626;13.6349473950052;14.0732754184079;21.7441441579602;33.03;3.46226000785828
45;2011;L;9506.73405348324;14900.6946048887;18609.2025824299;47;99.7974700927734;88;18.3;2.59;0.285456031560898;788165.4375;0.559880159277181;3.21624350547791;0.699925243854523;-0.510849118232727;10.9007008595862;14.824684750479;25.7688205419371;31.61;3.4935200214386
45;2012;L;9823.69389729401;16028.7123112672;20154.381466762;51;100;88;16.3;2.62;0.304844886064529;824320.125;0.562209564958557;3.20250511169434;0.710972905158997;-0.524907648563385;11.0900151840533;14.5663225959365;21.9826967680593;31.92;3.9016900062561
45;2013;L;10264.2980657293;16991.1062222819;21106.9999107841;53;100;88;14.6;2.64;0.298981159925461;848946.4375;0.566854380545203;3.18890118598937;0.753791987895966;-0.620747625827789;8.47568435365398;15.2631047859855;18.2187488150502;30.77;3.43737006187439
45;2014;L;10539.0446798227;18139.7905750085;22674.7987226208;57;100;88;13;2.73;0.306564569473267;1046510.8125;0.517957540399522;3.1754298210144;0.728935241699219;-0.074625477194786;8.6271739034485;12.1042254914238;17.2500802611251;30.06;3.42164993286133
45;2015;L;10510.7718884149;17381.4859945495;21812.5530531044;61;100;91;11.9;2.74;0.322282671928406;902597.75;0.452579959454271;3.16208958625793;0.692429721355438;-0.110271520912647;8.77450204074316;10.8910512947587;9.32876500546085;32.82;2.7885799407959
45;2016;L;10476.347572387;17324.0281716555;21677.1610419462;63;100;77;11;2.77;0.329672813415527;928873.25;0.323896829508329;3.14887928962708;0.682279407978058;-0.103502668440341;11.0047259250436;11.3788397304605;11.0336820575133;0;2.97810006141663
45;2017;L;10758.5208843812;19553.4397668498;23848.001072344;63;100;77;10.5;2.75;0.305443227291107;972403.0625;0.371941973466002;3.13579654693604;0.77015608549118;-0.0281130317598581;9.64745353664272;11.9137581041033;14.897596398127;0;2.75081992149353
45;2018;L;11053.3620631343;19237.3109253697;23556.3027979077;65;100;71;10.3;2.84;0.358884215354919;1001707.375;0.375122647104345;3.1228404045105;0.767786204814911;-0.00548403710126876;8.24167490097108;11.8675495659661;20.7829646926253;0;2.61595010757446
45;2019;L;11402.7601135125;20640.514608391;25250.2829701456;65;100;71;10.2;2.9;0.34344294667244;1041814.125;0.357218947012893;3.11000871658325;0.787338078022003;0.106465771794319;7.83073340105747;11.0508703486337;17.9259738525419;0;2.8569700717926
46;2010;H;1342.76805936296;2348.56943384636;2794.06250657258;9;19.2000007629395;150;56.1;4.367;0.158735364675522;267148.6875;0.414314752347705;2.16591501235962;0.341673254966736;-0.581671714782714;55.0277395154416;0.323340092266238;2.67307931109746;31.54;4.81548976898193
46;2011;H;1374.54358771362;2486.22070326387;2968.56705208967;10;36.0356559753417;150;53.9;4.219;0.162851348519325;292841.40625;0.398556638911021;2.18529486656189;0.349396526813507;-0.577180504798889;54.5424827303705;0.327520882772203;2.9431872828815;29.92;4.70012998580933
46;2012;H;1401.49015377773;2614.60759540971;3112.57800388048;18;37.990966796875;133;52.2;4.088;0.167417243123055;299646.3125;0.449294480065098;2.20484805107117;0.360080540180206;-0.540049195289611;54.0622583331298;0.296879604689277;2.90888320855534;30.11;4.93121004104614
46;2013;H;1420.07801266798;2810.33351321039;3290.16709716992;20;39.9661064147949;145;50.1;3.952;0.169597238302231;322765.40625;0.437373376168463;2.22457599639893;0.355668842792511;-0.476614475250244;53.5207001413639;0.32120873806002;2.66940200706872;29.99;4.83721017837524
46;2014;H;1457.54236778928;2955.79249050135;3524.65122899748;20;36;145;48.1;3.844;0.180673286318779;356198.34375;0.435490385936714;2.2444806098938;0.353939890861511;-0.357425808906555;53.0669233630024;0.364375325524079;2.64310943602707;28.68;4.7172999382019
46;2015;H;1496.65285612239;3231.37927140993;3833.71458439993;27;41.5999984741211;110;45.9;3.8;0.18331141769886;379628.59375;0.39764812369617;2.26456332206726;0.359669059514999;-0.357313096523284;52.5874838304887;0.386120073710359;2.70967011611946;33.43;4.74350023269653
46;2016;H;1525.74282091614;3386.5365454218;3931.8192500361;33;53.0999984741211;97;43.8;3.724;0.177995547652245;406397.8125;0.388012423055432;2.28482580184937;0.368698924779892;-0.364104777574539;52.3900095435362;0.403178474765564;2.65839831359762;0;4.89518022537231
46;2017;H;1550.20271532151;3791.4329735871;4430.00367753485;41;55.9764099121094;97;42.4;3.643;0.180878534913063;457635.875;0.388598150733556;2.30526947975159;0.36503067612648;-0.355771034955978;52.1550194528819;0.41058150997657;2.31435620783369;0;4.96308994293213
46;2018;H;1604.80216387121;3942.76724415292;4563.29717878452;49;61.2845726013184;97;40.8;3.58;0.1803098320961;480434.5;0.403701418034251;2.32589602470398;0.36188805103302;-0.46966004371643;51.9226163452765;0.385437968227287;1.36132463517161;0;5.10761976242065
46;2019;H;1653.82819354564;4048.61956361944;4664.86287806326;63;69.6999969482422;97;39.4;3.469;0.163884177803993;504993.09375;0.410745333626442;2.34670734405518;0.362851232290268;-0.439814895391464;51.6730151771555;0.382362032876395;1.22718421158535;0;4.97439002990723
47;2010;L;966.150729977601;3571.80748416768;3925.0403381005;38;99;258;29.6;3.1;0.0918670296669006;32824.3359375;0.285172168339979;3.15687608718872;0.398625046014786;-0.657304763793945;27.099414998322;1.17373666917528;9.80889830136341;34.32;5.81883001327515
47;2011;L;1011.31552914855;4263.36225677438;4633.45140389806;39;98.3199996948242;258;27.7;3.1;0.0888165831565857;33742.296875;0.340842615160354;3.19566702842712;0.482344120740891;-0.636640548706054;24.8618439988762;1.39455264207739;10.2034319238732;33.06;6.79061985015869
47;2012;L;993.737423275132;5069.98303000351;5614.81293791101;39;99.8000030517578;136;26.1;3.2;0.0978339016437531;38411.91796875;0.325573938857163;3.23557496070862;0.453293859958649;-0.646356999874114;24.1960498233089;1.80945926665716;3.5809218517523;34.26;7.38423013687134
47;2013;L;1080.54823049658;5061.69221848417;5625.84832912341;42;98.9300003051758;136;24.7;3.1;0.109519340097904;43262.98828125;0.317208056331829;3.27664017677307;0.47938260436058;-0.649237751960754;27.7310962828812;1.65308762850549;5.71912349278664;31.35;6.78020000457764
47;2014;L;1101.70533211929;5333.02698573641;6104.40972326783;42;99.8000030517578;136;23.4;3.2;0.117331281304359;68065.2265625;0.298884483546922;3.31890463829041;0.566958785057068;-0.872626364231109;23.5647504708807;1.687687430383;4.07203515798825;29.95;5.53159999847412
47;2015;L;1121.08283510739;4984.68971189291;5641.75986483577;44;98.6900024414063;111;22.3;3.2;0.123666204512119;55746.83984375;0.265985299969985;3.36241292953491;0.409729480743408;-0.92422878742218;26.3340066289484;1.72348033373063;4.25309870186703;30.78;5.98550987243652
47;2016;L;1146.10322085437;5007.32629668622;5726.43081109357;46;99.7099990844727;111;21.1;3.1;0.110624350607395;63273.22265625;0.239398681903311;3.4072105884552;0.413004666566849;-0.91020393371582;23.3521140252398;1.59151245990624;5.61349048423669;0;6.58615016937256
47;2017;L;1177.43873608377;5685.51886648422;6485.88027746916;49;100;111;20;3;0.11677161604166;72698.4921875;0.246254444936172;3.45334577560425;0.467638075351715;-0.714723706245422;23.9411585611449;1.52286147591236;8.75574116357044;0;6.02618980407715
47;2018;L;1197.6107237282;5803.58727373601;6706.40199602477;50;100;111;19;3.3;0.123598009347916;76953.2421875;0.24885872148457;3.50086832046509;0.47075217962265;-0.606800556182861;22.9522273522606;1.78825836654647;4.67048081477686;0;5.55267000198364
47;2019;L;1226.82446375586;5780.56139774932;6614.48307706695;50;99.8742370605469;111;18.3;3.3;0.127042531967163;81435.234375;0.250672476879788;3.54983139038086;0.446871787309647;-0.685740709304809;23.3524557427501;1.55159381679626;7.24320231053747;0;5.36674976348877
48;2010;L;25451.0041554666;22255.1008326949;34966.5483151735;60;100;18;4.1;1.226;0.815623998641968;7213039;0.727463085425423;3.467933177948;0.685563564300537;1.15488266944885;8.36963277440539;11.6078298406397;0.0746400306743559;22.97;2.83999991416931
48;2011;L;26186.8975422978;22847.5724548263;35315.5382000849;60;100;18;4;1.244;0.831718385219573;7190924.5;0.771083474293465;3.49846076965332;0.671354472637177;1.16525173187255;8.12515470634353;11.9848036225426;0.0914175988735794;20.81;4.45423793792725
48;2012;L;26675.4401708559;22948.5659382015;35158.8076013172;61;100;18;3.8;1.297;0.852828681468964;7693654;0.758907614826767;3.52957725524902;0.653107106685638;1.08036017417907;7.98861845819521;11.95852704987;0.100818097512262;20.96;4.45423793792725
48;2013;L;27394.6503074507;21446.8318129226;33296.1118619087;61;100;18;3.7;1.187;0.850588142871857;8144687.5;0.793788299779815;3.5612964630127;0.614686548709869;1.00880420207977;7.5282302305517;11.8900369278382;0.0723717153476114;21.27;4.45423793792725
48;2014;L;28094.9177029868;21825.6679731885;33982.1848392189;63;100;18;3.6;1.205;0.840681135654449;8675896;0.828025227529838;3.59363317489624;0.612898886203766;1.03978645801544;7.06244253973829;11.5887156236236;0.0640735784174601;20.36;4.45423793792725
48;2015;L;28732.2310762599;22879.8722462641;35348.5447058486;72;100;18;3.5;1.239;0.840615749359131;9110202;0.758058349080477;3.62660241127014;0.631725072860718;1.0090959072113;6.88216750565139;11.9146864937447;0.0367480142308671;19.83;4.45423793792725
48;2016;L;29461.7840071118;23433.3021003264;36465.8187066444;74;100;13;3.4;1.172;0.845155119895935;9397864;0.740076670492249;3.66021990776062;0.634884357452393;1.05913138389587;6.67191526816981;12.0162045997951;0.0331101931364819;0;4.33309984207153
48;2017;L;30307.395236491;24012.4869817188;38605.8053192186;81;100;13;3.3;1.052;0.836082220077515;9973875;0.771944250859367;3.69450116157532;0.634072721004486;1.06859254837036;6.52434146626025;12.1914934200949;0.0386022741681957;0;4.32823991775513
48;2018;L;31053.6379289101;24913.1839575565;39153.7464082202;86;100;13;3.2;0.977;0.812937021255493;10309477;0.776802723307587;3.72946310043335;0.621933043003082;1.17572402954101;6.36525105605597;12.2164561683734;0.0471215171527114;0;4.45807981491089
48;2019;L;31640.2146297141;25666.5904283094;39428.0108574457;90;100;13;3.1;0.918;0.830228984355927;10635833;0.734904280446129;3.76512289047241;0.614071071147919;1.36979889869689;6.26704308204438;11.8252835873752;0.121453005220381;0;4.68465995788574
49;2010;H;3086.04401388314;7555.31688867544;9662.70037707034;44;85.3000030517578;126;11.2;2.196;0.264850318431854;424523.6875;0.341133956852141;2.88461208343506;0.732023775577545;-0.19675101339817;33.2358868939693;0.6324486029673;0.181247741101714;41.88;1.71774005889893
49;2011;H;3331.10455514106;8465.19629608005;11030.1011086748;46;87.7600021362305;126;10.8;2.206;0.269347041845322;481252;0.355345843303;2.88162875175476;0.758589029312134;-0.103059768676757;33.0673879507961;0.73875310927848;0.161869001521806;39.33;1.80860996246338
49;2012;H;3613.95588782964;8945.38517406466;12048.5593641331;48;87;126;10.4;2.196;0.24267552793026;519911.78125;0.324814789116426;2.87865304946899;0.805839776992798;-0.196667313575744;33.9407726944341;0.829817672208316;0.137234670569948;37.53;1.49617004394531
49;2013;H;3731.1560625899;9306.39654966649;11967.8386235989;48;90.1999969482422;104;9.9;2.181;0.250007688999176;566178.125;0.332682196093765;2.87568497657776;0.804660677909851;-0.158950358629226;33.124173215931;0.683729265092783;0.111206626762233;38.14;1.62107002735138
49;2014;H;3932.26048207707;9470.82772065782;12129.0681004041;49;92.660514831543;104;9.3;2.13;0.254536509513855;614659.375;0.339282473296107;2.87272477149963;0.769302308559418;0.0742595195770263;32.9050115071962;0.821974874404746;0.106716230120525;37.02;1.93288004398346
49;2015;H;4060.13178524716;9705.1414451971;12420.2387676274;53;94.3518676757813;100;8.8;2.091;0.248616024851799;631833.875;0.332579244308118;2.86977219581604;0.759749710559844;0.0127449156716465;32.1741419621662;0.901775002944458;0.116815682766825;35.49;2.22874999046326
49;2016;H;4218.44401553777;10413.5240015887;12919.3608553015;57;97.5;100;8.3;2.068;0.244796186685562;694334.625;0.317917520773056;2.8668270111084;0.745561838150024;0.00942008104175329;31.5059361228797;1.08130995719399;0.120808775080832;0;3.44919991493225
49;2017;H;4440.51197526867;10146.1384335276;13159.2015408723;59;97.5;100;7.9;2.053;0.252168208360672;731721.6875;0.323983591607138;2.86388969421387;0.72212690114975;-0.138596415519714;31.2418393499386;1.0759613709386;0.0888765377568958;0;2.79924988746643
49;2018;H;4495.71089310179;10282.7271718564;13379.0105316075;58;99.5648727416992;100;7.6;2.031;0.251716613769531;771979.4375;0.309619557134666;2.86095976829529;0.714656174182892;-0.228138446807861;30.9305060638238;1.00093677895708;0.064834147164453;0;2.13539004325867
49;2019;H;4458.43485391502;10687.8888185291;13453.5968092454;61;99.7585678100585;100;7.3;2.019;0.245990231633186;816173.25;0.287160404299509;2.85803747177124;0.703593909740447;-0.0951133072376251;30.6710094439876;1.07452644131542;0.0722571812304566;0;1.92999994754791
50;2010;H;2385.51220703125;4958.00074862285;7325.7436009566;52;92.6713790893555;62;31.3;2.586;0.345079660415649;1106021.125;0.44803229898357;1.75028824806213;0.541637361049652;-0.228841036558151;30.5630266382464;1.59401556113047;5.52351711568337;29.37;6.04297590255737
50;2011;H;2476.39111328125;5326.39963945906;8146.03414120611;52;93.446434020996;62;29.5;2.609;0.329175978899002;1274942.875;0.453934828418245;1.76998937129974;0.557723701000214;-0.264674335718154;29.6087093957894;1.69961134156983;7.44006663292583;28.98;6.04297590255737
50;2012;H;2515.82373046875;5500.52747812249;8265.28981496244;53;94.2105178833008;62;27.9;2.598;0.330663442611694;1329187.5;0.43456601546878;1.78991222381592;0.552474200725555;-0.133275002241134;28.9606955613533;1.74129604584338;6.48582252084039;29.83;6.04297590255737
50;2013;H;2593.99560546875;5569.8188875077;8246.27344267447;56;97.1999969482422;62;26.4;2.594;0.329111665487289;1306556.25;0.451369685379343;1.81005918979645;0.552776515483856;-0.0779731273651123;28.4160860437392;1.70383108247846;4.55138703939471;29.79;6.04297590255737
50;2014;H;3047.14599609375;5420.04396260252;7888.00732573072;63;91.599998474121;62;24.9;2.548;0.334399700164795;1253064.5;0.479859746329529;1.83043313026428;0.522433519363403;-0.130273982882499;28.0664437579695;1.71369617616228;3.52679771804417;29.18;5.9335150718689
50;2015;H;3139.24365234375;5417.97400576045;7882.49529340617;66;97.3000030517578;49;23.6;2.531;0.339590907096863;1310091;0.409289519690131;1.85103631019592;0.536170482635498;-0.111680008471012;27.9562656552572;1.74053353043953;2.61402225287558;27.13;4.64597988128662
50;2016;H;3116.57836914063;5401.30626687714;7939.6895267854;68;97.8000030517578;49;22.4;2.451;0.350081652402878;1329553.75;0.40724411664009;1.87187135219574;0.530790448188782;-0.164237484335899;27.7282632649164;1.71730556958241;2.89821223160529;0;5.49193382263184
50;2017;H;3234.767578125;5447.0407768079;7997.18752893904;69;100;49;21.3;2.451;0.350174278020859;1337597.125;0.415130131802898;1.89294099807739;0.533978402614594;-0.279189407825469;27.4370863783073;1.7736629145678;3.29989896331367;0;5.11831998825073
50;2018;H;3296.21044921875;5583.94139286271;8260.23864242156;70;98.099998474121;44;20.4;2.415;0.348862886428833;1387499.375;0.422527411658803;1.91424775123596;0.527261018753052;-0.330775558948516;27.2085330414213;1.78932796096006;2.41389789515822;0;5.34884977340698
50;2019;H;3355.62963867188;5723.841072118;8374.04969991996;72;99.599998474121;31;19.5;2.382;0.350608229637146;1442937.5;0.408421102881879;1.93579435348511;0.528038680553436;-0.201040923595428;27.0353368469829;1.95530801659126;0.321780512925498;0;5.93135976791382
51;2010;L;2254.25277828254;5481.45519432312;6053.59380036152;35;100;113;17.1;1.698;0.225893586874008;58721.80859375;0.381056362027406;3.06692790985107;0.43148073554039;-0.661308467388153;21.4927327649638;2.89799933900559;0.13247898619691;43.52;7.5922999382019
51;2011;L;2386.78898239752;6400.35450968017;7012.85028163859;35;100;113;16.8;1.66;0.23465970158577;58174.1640625;0.425574497144381;3.11565399169922;0.486712545156479;-0.611933290958404;19.0567812380717;2.91694442512127;0.168687807572078;41.05;7.13638019561768
51;2012;L;2373.02434941255;6986.33952228;7640.98828302879;35;100;113;16.6;1.659;0.243152543902397;63260.27734375;0.413644366888897;3.16623973846436;0.498325794935226;-0.562788844108581;17.6141897362043;2.84488750225499;0.168529747001159;40.84;6.98338985443115
51;2013;L;2588.33064120055;7172.15869795275;7904.23706406974;35;100;113;16.3;1.654;0.256005197763443;67731.3828125;0.396346940597028;3.21877408027649;0.503998517990112;-0.400530993938446;15.614405755874;2.5114021117949;0.282675631947635;39.26;5.90975999832153
51;2014;L;2719.39505672694;7539.05146232626;8406.00175878571;35;100;113;16;1.822;0.25742119550705;98862.6328125;0.377022190068181;3.27335166931152;0.472512573003769;-0.406121104955673;13.7729482933832;2.69863514608188;0.305194557556724;37.35;6.26601982116699
51;2015;L;2731.06558405856;7601.74175356818;8371.22320024811;36;100;113;15.8;1.868;0.236476168036461;78846.875;0.295285236876027;3.33007216453552;0.495872676372528;-0.652528584003448;13.1745037123603;2.82816016203229;0.329718543865743;39.68;5.80568981170654
51;2016;L;2884.83206401802;8034.08648843374;8833.64682665483;48;100;87;15.5;1.89;0.229939252138138;84612.3203125;0.271522998809814;3.38904190063477;0.509019613265991;-0.631148695945739;11.9014251547796;2.90490891435674;0.268595627765572;0;5.60844993591309
51;2017;L;3072.7664217125;9213.21612562702;10145.6730530012;48;99.9800033569335;87;15.3;1.81;0.231997519731522;91235.234375;0.301373797922666;3.45037293434143;0.581483900547028;-0.529130578041076;12.1697723299496;2.92684095356072;0.260534449680804;0;5.61844015121459
51;2018;L;3261.7493401398;9484.12431785829;10575.6644218183;68;99.9899978637695;87;15;1.809;0.239564463496208;92407.09375;0.334304384286464;3.51418447494507;0.531671464443207;-0.465657293796539;10.7152611500518;3.16042055213444;0.262039473546905;0;5.43973016738892
51;2019;L;3436.4491041805;9656.2083257384;10845.6222424809;71;100;87;14.7;1.78;0.234172716736793;94309.21875;0.330731632007116;3.58060312271118;0.532923877239227;-0.412090152502059;11.3099600529962;3.34866737931946;0.249756859922812;0;6.10378980636597
52;2010;H;9001.68616211141;13497.0013444212;16871.1314386673;42;99.2366943359375;107.93;19.2;2.34;0.383786678314209;7250142.5;0.607760124670174;2.59917283058167;0.65457010269165;0.0992598310112953;37.6483132776662;4.11321091425038;4.9517973655552;31.15;5.15922021865845
52;2011;H;9199.14603160908;14328.7315571976;18110.0117460949;43;99.0281524658203;107.93;18.5;2.317;0.371446281671524;8412004;0.617629579842755;2.61836075782776;0.659345686435699;0.257281601428985;37.7248404798993;4.19098978654326;7.12685649981166;30.25;5.10564994812012
52;2012;H;9401.97790873141;15059.312301163;19033.8122666499;48;99.1116333007813;107.93;17.9;2.294;0.381491839885712;8657770;0.596737375303339;2.63769030570984;0.665396690368652;0.300963640213012;38.2546546083791;4.20241354590373;6.64761771453207;29.52;5.10309982299805
52;2013;H;9404.59627963568;14814.7200537763;18673.2244659115;49;99.1476974487305;107.93;17.3;2.269;0.401124656200409;8908719;0.617316328241678;2.6571626663208;0.655423879623413;0.307451426982879;38.5993668314468;4.05605522675517;5.63992841356242;30.05;4.69605016708374
52;2014;H;9553.26608088796;14830.1595425165;18643.1628405563;57;99.1729278564453;107.93;16.8;2.211;0.37746125459671;9234382;0.605254712261472;2.67677879333496;0.647414445877075;0.138297051191329;38.9127333911163;3.8923552480392;4.74356172979305;29.14;5.25747013092041
52;2015;H;9753.38004823861;15194.772437991;19079.9071655858;69;99;107.93;16.2;2.137;0.383728623390198;9640361;0.525457778768655;2.69653964042664;0.626861572265625;0.151816561818122;37.9503793524455;3.92536832553423;2.18360553071428;28.07;5.22942018508911
52;2016;H;9897.15006158717;15601.2290622775;19486.0006913295;72;99.5;100.44;15.7;2.086;0.396275907754898;9771858;0.452529822247484;2.71644639968872;0.634612917900085;0.0639017894864082;36.7395621856981;3.92032302445388;1.97524669608099;0;4.90681982040405
52;2017;H;9997.686913757;15410.4943779689;19251.7231736754;73;100;100.44;15.2;2.041;0.39073783159256;9992445;0.470955757838869;2.73650026321411;0.622197866439819;-0.0319954790174961;35.8498243508883;3.86275941197886;2.36148896456378;0;4.51821994781494
52;2018;H;10120.3635433028;15626.3308221833;19397.9056537788;77;99.5;100.44;14.7;1.996;0.394761979579925;10183529;0.482030674817402;2.75670194625854;0.615363419055939;-0.263602465391159;35.0039132603437;3.58748930492536;2.8911069990433;0;4.2542200088501
52;2019;H;10013.7031924835;15473.3926284562;18958.9298116883;79;99.599998474121;100.44;14.2;1.916;0.393980354070664;10357724;0.501632056257993;2.7770528793335;0.592694103717803;-0.279377490282058;34.3509476425353;3.6121651406375;2.09126302062882;0;4.2542200088501
53;2010;L;2646.56163229199;6091.56233018652;8853.21792864507;8;78.502082824707;126;26.3;2.513;0.25647759437561;131963.734375;0.348609265648805;2.79362726211548;0.280485719442368;-0.565998375415802;25.3384137720573;5.2954649734322;35.907762365776;16.35;4.64510011672974
53;2011;L;3057.31720365428;7002.82226869531;11657.9085665641;8;72.0570755004883;126;24.4;2.602;0.272799342870712;141910.109375;0.421588543964534;2.81995105743408;0.325939774513245;-0.580542683601379;24.4294166182304;5.73241815230519;42.2166543859938;13.69;4.60902976989746
53;2012;L;3374.43832657557;8292.45105914862;13427.8168298877;9;84.4836120605469;101;22.8;2.739;0.309312343597412;149627.984375;0.425507267527512;2.84691977500916;0.355138808488846;-0.632912158966064;21.9893749776193;6.13873838836048;22.2729540576189;13.69;5.96198511123657
53;2013;L;3697.60127796875;8570.72463248549;13384.0921322886;9;81.1999969482422;79;21.5;2.897;0.316746324300766;153300.734375;0.413851583864923;2.87455272674561;0.330361008644104;-0.543920457363128;20.0208536353334;6.46156111815428;18.6702255850788;13.04;5.24104022979736
53;2014;L;3909.91325407878;8722.34181639756;11964.588917737;20;87.0788269042969;79;20.4;2.996;0.32335552573204;155289.96875;0.376122392311873;2.90287041664124;0.320853978395462;-0.429426044225692;18.413245641255;6.24288838830339;16.08653421855;12.02;5.42825603485107
53;2015;L;3919.35114779589;8749.15534174616;11000.6198225143;23;88.4001770019531;79;19.4;3.01;0.364706039428711;152806.796875;0.36393895828954;2.93189382553101;0.304732382297516;-0.410802334547042;19.3478853181311;5.83543497274137;9.87899879376714;13.2;4.38715648651123
53;2016;L;3892.65213873748;8368.42123721193;10430.775930771;23;89.8384094238281;79;18.5;2.957;0.380092442035675;150012.28125;0.340711998805913;2.96164512634277;0.298752814531326;-0.0768371298909187;22.181015532399;5.99850473089282;10.050012393618;0;5.20043277740479
53;2017;L;4023.78555575822;8142.93952562892;10905.7463024916;25;92.512565612793;79;17.6;2.891;0.374994665384293;151358.984375;0.324388651060182;2.99214720726013;0.304299473762512;-0.254585742950439;22.3590544631787;6.32277465011644;17.0883999734036;0;4.31822395324707
53;2018;L;4242.3001505544;8553.20021963803;11740.0382280734;28;98.099998474121;79;16.8;2.923;0.397147059440613;157257.859375;0.337466374268878;3.02342367172241;0.300730973482132;-0.220212623476982;21.9576852325276;6.80965906666612;19.8676151919941;0;9.85983848571777
53;2019;L;4385.11160331345;9574.2771081699;13234.9856805865;30;97.2299118041992;79;16;2.937;0.348308324813843;166288.546875;0.33842749150429;3.05549883842468;0.320629864931107;-0.191707879304885;20.8443779125698;7.16083565614723;14.7739570464507;0;11.7809410095215
54;2010;H;489.406669999773;1055.70475358979;1302.11346240056;7;18.8027362823486;47;104.8;5.63;0.119956709444523;45839.5234375;0.492057777322576;1.18091714382172;0.457403540611267;-0.617089927196502;74.4149736052816;0.116175443382067;10.2684840762505;31.5;5.95292997360229
54;2011;H;510.514403835176;1060.91668759174;1365.0912623999;8;20.2000007629395;77;100.6;5.551;0.113477997481823;51532.81640625;0.581181156187404;1.18610608577728;0.415819883346558;-0.651163041591644;74.0376672450635;0.138646533241141;11.3709466025082;31.37;6.26040983200073
54;2012;H;531.309017461329;1160.66353549242;1690.26002955677;13;21.2326068878174;77;96.4;5.451;0.108756750822067;57377.9296875;0.635085259852083;1.19131779670715;0.395687699317932;-0.655166208744049;69.3293823668652;0.148679264792307;11.9192598207508;30.13;5.67216014862061
54;2013;H;551.110252547242;1176.80848164501;1736.5609346731;13;22.4201278686523;77;92.1;5.34;0.122481770813465;71802.2421875;0.612061697889301;1.19655251502991;0.357212513685226;-0.636804580688476;68.4681461832021;0.164364969672772;11.6325534065914;31.46;6.1153302192688
54;2014;H;573.99557916019;1206.36609279945;1754.61750762977;13;24.7999992370605;77;88.3;5.131;0.128824412822723;83763.125;0.591693447873229;1.20181012153625;0.35067954659462;-0.74494856595993;68.3214591369715;0.18523579360939;11.9039028509476;31.71;6.87632989883423
54;2015;H;594.226533517809;1226.65066897599;1670.21469855486;13;24;77;84;5.062;0.135968044400215;93439.625;0.45680634538389;1.20709085464478;0.347454279661179;-0.783558726310729;68.7124006203238;0.204084856205542;12.2160721685778;30.98;6.01082992553711
54;2016;H;597.944593931851;1211.69365792335;1692.84886320085;11;26.2465209960938;77;80.8;4.992;0.12812314927578;94262.828125;0.314537162460619;1.21239471435547;0.370435655117035;-0.89699649810791;68.2875963463026;0.261542138205007;16.3133886142564;0;5.86503982543945
54;2017;H;601.361667501054;1117.66551758423;1436.71768370036;15;24.2999992370605;54;78.4;4.922;0.117579072713852;88781.9453125;0.359452639048603;1.21772193908691;0.340281426906586;-0.919229388236999;69.1411839952511;0.250697939802182;18.0510410834352;0;5.50555992126465
54;2018;H;604.007174458011;1111.10416219431;1547.98934798083;22;31.1000003814697;40;76.3;4.852;0.116797506809235;101150.25;0.381075205965197;1.2230726480484;0.303313970565796;-0.922593712806701;68.7928882630827;0.233657167828116;16.3975888133586;0;5.45218992233276
54;2019;H;600.403941051414;1132.78066961885;1566.77577314504;23;29.6744499206543;40;73.5;4.783;0.119426421821117;113495.8359375;0.379314496903499;1.22844684123993;0.284606605768204;-0.873896121978759;68.754156669469;0.248639658557146;12.6767242973038;0;6.0844202041626
55;2010;H;1448.02185021992;3204.6415778527;4230.08006404193;12;33.9595146179199;75;56.7;5.043;0.0930280014872551;74895.2578125;0.382048727593275;1.65708708763123;0.388697803020477;-0.986153364181518;35.1792179421711;0.606440605697799;33.2699514566613;28.39;2.33102011680603
55;2011;H;1463.59343478143;3131.59411056944;4495.8475116905;16;35.1663208007813;75;54.9;5.028;0.0938026532530785;78342.5546875;0.425734273074391;1.67704010009766;0.387881457805634;-0.962067186832427;34.1616584358882;0.619394373099063;30.8504418081025;27.03;2.33102011680603
55;2012;H;1481.97649661363;3353.07803716996;5027.51944696625;17;36.3621597290039;75;53.4;4.986;0.0954074338078499;81433.8515625;0.409752757862278;1.69771468639374;0.378476828336716;-0.91301542520523;32.7928292670418;0.647779648212253;21.4879263870309;25.42;2.15821003913879
